9.1	-1.5885	0.155311
9.15	-1.60089	0.131342
9.2	-1.61233	0.107293
9.25	-1.6228	0.0831817
9.3	-1.63233	0.0590214
9.35	-1.64092	0.0348273
9.4	-1.64859	0.0106135
9.45	-1.65534	-0.0136062
9.5	-1.66117	-0.0378185
9.55	-1.6661	-0.0620101
9.6	-1.67013	-0.0861683
9.65	-1.67326	-0.11028
9.7	-1.67551	-0.134334
9.75	-1.67688	-0.158317
9.8	-1.67737	-0.182217
9.85	-1.67699	-0.206022
9.9	-1.67574	-0.229721
9.95	-1.67362	-0.253301
10	-1.67064	-0.27675
10.05	-1.6668	-0.300057
10.1	-1.6621	-0.323209
10.15	-1.65655	-0.346195
10.2	-1.65014	-0.369002
10.25	-1.64287	-0.391619
10.3	-1.63476	-0.414032
10.35	-1.62579	-0.436229
10.4	-1.61597	-0.458198
10.45	-1.6053	-0.479925
10.5	-1.59378	-0.501397
10.55	-1.5814	-0.5226
10.6	-1.56816	-0.543521
10.65	-1.55407	-0.564144
10.7	-1.53912	-0.584455
10.75	-1.52331	-0.604439
10.8	-1.50663	-0.624079
10.85	-1.48908	-0.64336
10.9	-1.47066	-0.662264
10.95	-1.45136	-0.680773
11	-1.43119	-0.698869
11.05	-1.41012	-0.716533
11.1	-1.38817	-0.733744
11.15	-1.36532	-0.750481
11.2	-1.34157	-0.766722
11.25	-1.31691	-0.782443
11.3	-1.29133	-0.79762
11.35	-1.26483	-0.812227
11.4	-1.2374	-0.826236
11.45	-1.20902	-0.839618
11.5	-1.17971	-0.852342
11.55	-1.14943	-0.864375
11.6	-1.11819	-0.875681
11.65	-1.08597	-0.886223
11.7	-1.05277	-0.895961
11.75	-1.01857	-0.90485
11.8	-0.983363	-0.912846
11.85	-0.947139	-0.919896
11.9	-0.909886	-0.925947
11.95	-0.871594	-0.930941
12	-0.832251	-0.934812
12.05	-0.791847	-0.937491
12.1	-0.750371	-0.938902
12.15	-0.707815	-0.938961
12.2	-0.664171	-0.937576
12.25	-0.619432	-0.934646
12.3	-0.573595	-0.930058
12.35	-0.526658	-0.923688
12.4	-0.478627	-0.915398
12.45	-0.429509	-0.905031
12.5	-0.379324	-0.892413
12.55	-0.328098	-0.877349
12.6	-0.275875	-0.859616
12.65	-0.222714	-0.838962
12.7	-0.168702	-0.815101
12.75	-0.113958	-0.787707
12.8	-0.0586499	-0.756407
12.85	-0.00300564	-0.720776
12.9	0.0526587	-0.680334
12.95	0.107909	-0.634538
13	0.162147	-0.582794
13.05	0.214554	-0.524467
13.1	0.264013	-0.458935
13.15	0.309026	-0.385672
13.2	0.347637	-0.304422
13.25	0.377441	-0.215457
13.3	0.395749	-0.119932
13.35	0.400066	-0.0201659
13.4	0.388823	0.0803843
13.45	0.36205	0.177724
13.5	0.32148	0.268291
13.55	0.269963	0.349722
13.6	0.210619	0.421014
13.65	0.146228	0.482217
13.7	0.0789803	0.533998
13.75	0.0104771	0.577292
13.8	-0.0581623	0.613088
13.85	-0.126179	0.642322
13.9	-0.193071	0.665831
13.95	-0.258515	0.684344
14	-0.322307	0.698487
14.05	-0.38433	0.708793
14.1	-0.44452	0.71572
14.15	-0.502851	0.719654
14.2	-0.559325	0.72093
14.25	-0.613958	0.719833
14.3	-0.666778	0.716611
14.35	-0.717821	0.711479
14.4	-0.767126	0.704624
14.45	-0.814734	0.696211
14.5	-0.860687	0.686383
14.55	-0.905027	0.675269
14.6	-0.947796	0.662983
14.65	-0.989034	0.649625
14.7	-1.02878	0.635287
14.75	-1.06707	0.620051
14.8	-1.10394	0.60399
