24.95	-0.483032
25	-0.483301
25.05	-0.483588
25.1	-0.483897
25.15	-0.48423
25.2	-0.48459
25.25	-0.484979
25.3	-0.485402
25.35	-0.485863
25.4	-0.486365
25.45	-0.486916
25.5	-0.487522
25.55	-0.48819
25.6	-0.488928
25.65	-0.489749
25.7	-0.490663
25.75	-0.491685
25.8	-0.492834
25.85	-0.494129
25.9	-0.495596
25.95	-0.497264
26	-0.499168
26.05	-0.501349
26.1	-0.503857
26.15	-0.506748
26.2	-0.510082
26.25	-0.513923
26.3	-0.518325
26.35	-0.523307
26.4	-0.528815
26.45	-0.534628
26.5	-0.540219
26.55	-0.544526
26.6	-0.545692
26.65	-0.541
26.7	-0.527523
26.75	-0.504054
26.8	-0.473529
26.85	-0.443036
26.9	-0.419814
26.95	-0.407005
27	-0.403376
27.05	-0.405795
27.1	-0.411341
27.15	-0.418039
27.2	-0.424785
27.25	-0.431053
27.3	-0.436645
27.35	-0.441533
27.4	-0.445762
27.45	-0.449407
27.5	-0.452547
27.55	-0.455257
27.6	-0.457604
27.65	-0.459643
27.7	-0.461423
27.75	-0.462983
27.8	-0.464357
27.85	-0.465572
27.9	-0.466651
27.95	-0.467613
28	-0.468475
28.05	-0.46925
28.1	-0.469948
28.15	-0.470581
28.2	-0.471156
28.25	-0.47168
28.3	-0.472159
28.35	-0.472598
28.4	-0.473002
28.45	-0.473375
28.5	-0.47372
28.55	-0.474039
28.6	-0.474336
28.65	-0.474613
28.7	-0.474872
28.75	-0.475114
28.8	-0.475341
28.85	-0.475555
28.9	-0.475757
28.95	-0.475947
29	-0.476128
29.05	-0.476299
29.1	-0.476462
29.15	-0.476617
29.2	-0.476765
29.25	-0.476907
29.3	-0.477043
29.35	-0.477174
29.4	-0.477301
29.45	-0.477422
29.5	-0.47754
29.55	-0.477655
29.6	-0.477766
29.65	-0.477874
29.7	-0.47798
29.75	-0.478083
29.8	-0.478185
29.85	-0.478284
29.9	-0.478383
29.95	-0.47848
30	-0.478576
30.05	-0.478671
30.1	-0.478766
30.15	-0.478861
30.2	-0.478955
30.25	-0.47905
30.3	-0.479145
30.35	-0.479241
30.4	-0.479337
30.45	-0.479435
30.5	-0.479534
30.55	-0.479634
30.6	-0.479737
30.65	-0.479841
30.7	-0.479948
30.75	-0.480058
30.8	-0.48017
30.85	-0.480286
30.9	-0.480406
30.95	-0.48053
31	-0.480658
31.05	-0.480792
31.1	-0.480931
31.15	-0.481076
31.2	-0.481227
31.25	-0.481386
31.3	-0.481553
31.35	-0.481729
31.4	-0.481914
31.45	-0.48211
31.5	-0.482318
31.55	-0.482538
31.6	-0.482773
31.65	-0.483023
31.7	-0.483291
31.75	-0.483578
31.8	-0.483886
31.85	-0.484218
31.9	-0.484577
31.95	-0.484965
32	-0.485386
32.05	-0.485845
32.1	-0.486347
32.15	-0.486896
32.2	-0.487499
32.25	-0.488165
32.3	-0.488901
32.35	-0.489718
